country,cid,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Timor-Leste,TMP,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1138000000,1295000000,1319000000,1417000000,NaN
Timor-Leste,TMP,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.099031768,0.116628277,0.140958764,0.163876816,0.18525151,0.21,0.9,0.9147,1.1,1.14,NaN
Timor-Leste,TMP,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.899999619,NaN,NaN,NaN,NaN,NaN,6.699999809,NaN,NaN,3.900000095,NaN,NaN,NaN,NaN,NaN
Togo,TGO,GDP,4.5202E+11,4.48112E+11,3.4928E+11,5.45558E+11,6.53576E+11,7.49654E+11,8.74892E+11,9.36458E+11,9.704E+11,9.21475E+11,9.76648E+11,1.0278E+12,9.72749E+11,1.02333E+12,1.11568E+12,1.15183E+12,1.20941E+12,1.41659E+12,1.49353E+12,1.57149E+12,1.77234E+12,1.99911E+12,2.14343E+12,2.23399E+12,NaN
Togo,TGO,internet_users,0,0,0,0,0,0.010929139,0.211139465,0.305583935,0.590363264,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7,NaN
Togo,TGO,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tonga,TON,GDP,171412000,184642000,191670000,255823000,257417000,270505000,268058000,281521000,311296000,331694000,354732300,399091600,445747100,465785300,502731200,583424800,590595700,660496700,653691800,704869500,762891700,786231600,767822600,802213200,NaN
Tonga,TON,internet_users,NaN,NaN,NaN,NaN,0.12323112,0.163793456,0.510866122,0.765134358,1.01796712,2.434398044,2.825371839,2.907297316,2.985817368,3.952373895,4.907782762,5.853944095,7.179865329,8.110769944,10,16,25,33,35,40,NaN
Tonga,TON,unemployment,NaN,NaN,1.299999952,NaN,NaN,13.30000019,NaN,NaN,NaN,NaN,NaN,NaN,5.199999809,NaN,NaN,1.100000024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Trinidad and Tobago,TTO,GDP,22114000000,22603000000,24515000000,29312000000,31697000000,34587000000,35871000000,38065000000,42889000000,51371000000,55007000000,56290000000,71169000000,83652000000,1.00682E+11,1.15951E+11,1.36953E+11,1.75287E+11,1.21281E+11,1.34125E+11,1.5645E+11,1.58045E+11,1.75609E+11,1.85057E+11,NaN
Trinidad and Tobago,TTO,internet_users,NaN,NaN,NaN,NaN,0.158149899,0.393080525,1.173174658,2.724825339,5.814250962,7.721411474,15.38462722,21.99867548,25.97176411,27.02427008,28.97671243,30.00374858,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,NaN
Trinidad and Tobago,TTO,unemployment,18.5,19.60000038,19.79999924,18.39999962,17.20000076,16.29999924,15,14.19999981,13.10000038,12.10000038,10.80000019,10.39999962,10.5,8.300000191,8,6.300000191,5.5,4.599999905,5.300000191,5.900000095,4.699999809,5,3.599999905,NaN,NaN
Tunisia,TUN,GDP,12028800000,13705800000,14663000000,15813800000,17051800000,19066300000,22943400000,24827500000,27215800000,29433300000,31746500000,32901400000,35373300000,38838600000,41871000000,45757700000,49856800000,55267800000,58677200000,63054800000,64585600000,70490500000,76232100000,82529700000,NaN
Tunisia,TUN,internet_users,NaN,NaN,NaN,0.007379544,0.011191954,0.027615372,0.043656974,0.107940957,1.602494764,2.750740293,4.297966035,5.252887295,6.490845795,8.528817752,9.655086542,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,NaN
Tunisia,TUN,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,15.89999962,NaN,16,15.69999981,15.10000038,15.30000019,14.5,13.89999962,14.19999981,12.5,12.39999962,12.39999962,13.30000019,13,18.29999924,17.60000038,15.89999962,NaN,NaN
Turkey,TUR,GDP,630116900,1093368000,1981867100,3868429100,7762456100,14772110200,28835883200,70203147200,1.04596E+11,1.66658E+11,2.40224E+11,3.50476E+11,4.54781E+11,5.59033E+11,6.48932E+11,7.58391E+11,8.43178E+11,9.50534E+11,9.52559E+11,1.0988E+12,1.29771E+12,1.4168E+12,1.56729E+12,1.74736E+12,NaN
Turkey,TUR,internet_users,NaN,NaN,0.008457732,0.049869182,0.081691205,0.192724936,0.473695432,0.698805129,2.292117685,3.761685035,5.189481461,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04,NaN
Turkey,TUR,unemployment,8.199999809,8.5,8.899999619,8.5,7.599999905,6.599999905,6.800000191,6.900000095,7.699999809,6.5,8.399999619,10.30000019,10.5,10.80000019,10.60000038,8.699999809,8.899999619,9.699999809,12.60000038,10.69999981,8.800000191,8.100000381,8.699999809,9.899999619,NaN
Turkmenistan,TKM,GDP,5880,160000,2004000,17440000,130400000,1550340000,2221760000,2799000000,4011200000,5223000000,7211000000,9048000000,11881000000,14764000000,17862000000,22251000000,27000000000,49470000000,57611000000,63122000000,83315000000,1.00218E+11,1.16887E+11,1.36606E+11,NaN
Turkmenistan,TKM,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04502077,0.133282183,0.175209518,0.302132016,0.425182632,0.754053983,0.997256559,1.319573118,1.406360688,1.75,1.95,3,5,7.1958,9.6,12.2,NaN
Turkmenistan,TKM,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Turks and Caicos Islands,TCA,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Turks and Caicos Islands,TCA,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Turks and Caicos Islands,TCA,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.699999809,6.199999809,7.800000191,9.899999619,8,7.400000095,5.400000095,8.300000191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tuvalu,TUV,GDP,12023000,13266000,14163000,14891000,14874000,15762700,17113200,20307600,21213700,23702300,25514200,28439100,28110500,29283200,28598300,30415000,32304000,36112000,34749000,34694000,38113000,38512000,39694300,42000000,NaN
Tuvalu,TUV,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.241639585,NaN,NaN,NaN,NaN,NaN,NaN,10,15,20,25,30,35,37,NaN,NaN
Tuvalu,TUV,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5,NaN,NaN,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Uganda,UGA,GDP,1.83E+12,2.74549E+12,3.87039E+12,4.40027E+12,5.36746E+12,6.12209E+12,6.63348E+12,7.57025E+12,8.1707E+12,9.36432E+12,1.02964E+13,1.08407E+13,1.24435E+13,1.53622E+13,1.60506E+13,1.82094E+13,2.11866E+13,2.44974E+13,3.45038E+13,4.09465E+13,4.70777E+13,5.94201E+13,6.39046E+13,6.85229E+13,NaN
Uganda,UGA,internet_users,NaN,NaN,NaN,NaN,0.002863471,0.004625948,0.010319341,0.065289465,0.10554394,0.163714063,0.237945087,0.384093505,0.46484984,0.71997068,1.742205503,2.529363038,3.671965351,7.9,9.78,12.5,13.01354333,14.6896,16.2,17.71,NaN
Uganda,UGA,unemployment,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,3.200000048,NaN,2,NaN,NaN,NaN,4.199999809,NaN,NaN,NaN,1.899999976,NaN,NaN
Ukraine,UKR,GDP,2994400,50327500,1482730000,12037690400,54516420600,81519001600,93365002200,1.02593E+11,1.30442E+11,1.7007E+11,2.0419E+11,2.2581E+11,2.67344E+11,3.45113E+11,4.41452E+11,5.44153E+11,7.20731E+11,9.48056E+11,9.13345E+11,1.08257E+12,1.29999E+12,1.40467E+12,1.4652E+12,1.56673E+12,NaN
Ukraine,UKR,internet_users,NaN,NaN,0.00077697,0.013641246,0.043083985,0.098580381,0.198821885,0.301075792,0.405385448,0.716183762,1.238759547,1.873885116,3.148127588,3.489477881,3.749764415,4.506124564,6.55,11,17.9,23.3,28.70826284,35.27,41,43.4,NaN
Ukraine,UKR,unemployment,NaN,NaN,NaN,NaN,5.599999905,7.599999905,8.899999619,11.30000019,11.60000038,11.60000038,10.89999962,9.600000381,9.100000381,8.600000381,7.199999809,6.800000191,6.400000095,6.400000095,8.800000191,8.100000381,7.900000095,7.5,7.199999809,9.300000191,NaN
United Arab Emirates,ARE,GDP,1.89248E+11,1.99112E+11,2.042E+11,2.17709E+11,2.41345E+11,2.7008E+11,2.89418E+11,2.77914E+11,3.10126E+11,3.83179E+11,3.79412E+11,4.033E+11,4.56662E+11,5.42885E+11,6.63316E+11,8.15684E+11,9.47197E+11,1.15858E+12,9.31153E+11,1.05052E+12,1.27996E+12,1.37142E+12,1.42196E+12,1.46699E+12,NaN
United Arab Emirates,ARE,internet_users,NaN,NaN,NaN,NaN,0.102939175,0.375393534,3.295592694,6.908302986,14.94269899,23.62530088,26.2717542,28.31648531,29.47795341,30.13129617,40,52,61,63,64,68,78,84.9999915,88,90.4,NaN
United Arab Emirates,ARE,unemployment,NaN,NaN,NaN,NaN,1.799999952,NaN,NaN,NaN,NaN,2.299999952,NaN,NaN,NaN,NaN,3.099999905,NaN,NaN,4,4.199999809,NaN,NaN,NaN,NaN,NaN,NaN
United Kingdom,GBR,GDP,6.47966E+11,6.7217E+11,7.07734E+11,7.45196E+11,7.84243E+11,8.37515E+11,8.83488E+11,9.28103E+11,9.67579E+11,1.02757E+12,1.06702E+12,1.12107E+12,1.1901E+12,1.25511E+12,1.33042E+12,1.40662E+12,1.48427E+12,1.5196E+12,1.48573E+12,1.55555E+12,1.61948E+12,1.66521E+12,1.73495E+12,1.81644E+12,NaN
United Kingdom,GBR,internet_users,0.174230922,0.260615159,0.519762001,1.036609166,1.895168284,4.123650336,7.385398957,13.6699831,21.29363827,26.82175435,33.48109487,56.48,64.82,65.61,70,68.82,75.09,78.39,83.56,85,85.37999855,87.47999842,89.8441,91.61,NaN
United Kingdom,GBR,unemployment,8.600000381,9.800000191,10.30000019,9.699999809,8.699999809,8.199999809,7.099999905,6.199999809,6,5.599999905,4.699999809,5,4.800000191,4.599999905,4.800000191,5.400000095,5.300000191,5.599999905,7.5,7.800000191,8,7.900000095,7.5,6.099999905,NaN
United States,USA,GDP,6.17404E+12,6.5393E+12,6.87872E+12,7.30876E+12,7.66406E+12,8.1002E+12,8.60852E+12,9.08917E+12,9.66062E+12,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61632E+13,1.67681E+13,1.7419E+13,NaN
United States,USA,internet_users,1.163193726,1.724202539,2.271673294,4.862780635,9.237088297,16.41935296,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75,74,71,71.69,69.72946076,79.3,84.2,87.36,NaN
United States,USA,unemployment,6.800000191,7.5,6.900000095,6.099999905,5.599999905,5.400000095,4.900000095,4.5,4.199999809,4,4.699999809,5.800000191,6,5.5,5.099999905,4.599999905,4.599999905,5.800000191,9.300000191,9.600000381,9,8.100000381,7.400000095,6.199999809,NaN
Upper middle income,UMC,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Upper middle income,UMC,internet_users,NaN,NaN,0.008104747,0.01846261,0.044670619,0.111224141,0.239958176,0.579786202,1.23874442,2.455627923,3.527467132,5.990187067,7.729789575,9.553622388,11.0847591,13.55953414,18.05033345,22.99022546,28.10267949,32.80533038,36.94581475,40.78599848,44.06769082,47.72134654,NaN
Upper middle income,UMC,unemployment,3.148646691,3.332919525,3.581574118,3.894184064,4.314402365,4.269588687,4.544711753,4.599218888,4.829487712,4.551177294,5.328273209,5.772587894,5.959871229,5.837014745,5.720880148,5.338911117,5.262790164,5.358357265,5.683529163,4.425869853,5.200556993,5.124941581,5.24695598,5.034752465,NaN
Uruguay,URY,GDP,22610288000,38953979000,59124802000,88140376000,1.22521E+11,1.63546E+11,2.26318E+11,2.65839E+11,2.71961E+11,2.76152E+11,2.78353E+11,2.89233E+11,3.39792E+11,3.9285E+11,4.25018E+11,4.71344E+11,5.4947E+11,6.36151E+11,7.14523E+11,8.08079E+11,9.26356E+11,1.04364E+12,1.1782E+12,1.33598E+12,NaN
Uruguay,URY,internet_users,NaN,NaN,NaN,0.062474386,0.310128582,1.847472089,3.363239668,6.987069365,9.972765285,10.53905775,11.12143768,11.4194702,15.93713672,17.06309834,20.08818956,29.4,34,39.3,41.8,46.4,51.40466106,54.45376868,57.69,61.46,NaN
Uruguay,URY,unemployment,9,9,8.300000191,9.199999809,10.19999981,11.89999962,11.39999962,10,11.30000019,13.60000038,15.19999981,17,16.79999924,NaN,12.19999981,10.60000038,9.199999809,7.599999905,NaN,7.199999809,6.300000191,6.5,6.5,6.599999905,NaN
Uzbekistan,UZB,GDP,61549300,443886500,5112545100,64877600000,3.02787E+11,5.59072E+11,9.7683E+11,1.41616E+12,2.12866E+12,3.25557E+12,4.92527E+12,7.45033E+12,9.83784E+12,1.2261E+13,1.59234E+13,2.07593E+13,2.819E+13,3.68394E+13,4.8097E+13,6.23883E+13,7.77506E+13,9.67234E+13,1.18987E+14,1.44868E+14,NaN
Uzbekistan,UZB,internet_users,NaN,NaN,NaN,NaN,0.001527093,0.004285074,0.010536935,0.020754437,0.030688343,0.484347308,0.597567994,1.081939742,1.912595178,2.593725421,3.343509888,6.388321967,7.490604681,9.080114523,17.05821621,20,30.2,36.5213,38.2,43.55,NaN
Uzbekistan,UZB,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Vanuatu,VUT,GDP,21093000000,22241000000,22867000000,25523000000,26223000000,27391000000,29650000000,33448000000,34592000000,37441000000,37480000000,36554000000,38424000000,40803000000,43148000000,48613000000,53926000000,61607000000,65119000000,67912000000,70873000000,72415000000,75803000000,79109000000,NaN
Vanuatu,VUT,internet_users,NaN,NaN,NaN,NaN,NaN,0.056845636,0.139505815,0.274185942,0.538300048,2.108336891,2.830572239,3.510038711,3.903295845,4.746602619,5.082333808,5.850585059,6.8,7.269119923,7.5,8,9.2,10.598,11.3,18.8,NaN
Vanuatu,VUT,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.599999905,NaN,NaN,NaN,NaN,NaN,NaN
"Venezuela, RB",VEN,GDP,2939344743,3997986772,5277676818,8394860369,13243474945,28486493407,41943151000,50012967000,59344600000,79655692000,88945596000,1.0784E+11,1.34228E+11,2.12683E+11,3.04087E+11,3.93926E+11,4.94592E+11,6.77594E+11,7.07263E+11,1.01683E+12,1.35749E+12,1.63545E+12,2.24584E+12,NaN,NaN
"Venezuela, RB",VEN,internet_users,NaN,0.012082134,0.041587233,0.055486978,0.122214848,0.24826058,0.390959318,1.383990391,2.839825767,3.359597465,4.636000948,4.910446327,7.499963465,8.404469592,12.55299791,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57,NaN
"Venezuela, RB",VEN,unemployment,9.5,7.699999809,6.699999809,8.600000381,10.19999981,12.39999962,10.60000038,11,14.5,13.19999981,12.80000019,16.20000076,16.79999924,15,11.39999962,9.300000191,7.5,6.900000095,7.800000191,8.600000381,8.300000191,8.100000381,7.800000191,7,NaN
Vietnam,VNM,GDP,7.6707E+13,1.10532E+14,1.40258E+14,1.78534E+14,2.28892E+14,2.72036E+14,3.13623E+14,3.61017E+14,3.99942E+14,4.76606E+14,5.19671E+14,5.79825E+14,6.62524E+14,7.78232E+14,9.14001E+14,1.06157E+15,1.24677E+15,1.61605E+15,1.80915E+15,2.15783E+15,2.77988E+15,3.24542E+15,3.58426E+15,3.93786E+15,NaN
Vietnam,VNM,internet_users,NaN,NaN,NaN,NaN,NaN,0.000134813,0.003981962,0.013078543,0.128926663,0.254248276,1.265651236,1.854999236,3.780280814,7.642408528,12.73992929,17.25456172,20.75544477,23.92,26.55,30.65,35.07,39.49,43.9,48.31,NaN
Vietnam,VNM,unemployment,NaN,NaN,NaN,NaN,NaN,1.899999976,2.900000095,2.299999952,2.299999952,2.299999952,2.799999952,2.099999905,2.299999952,2.099999905,NaN,NaN,NaN,2.400000095,NaN,NaN,2,1.799999952,2,1.799999952,NaN
Virgin Islands (U.S.),VIR,GDP,1671200000,1770899968,1996000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Virgin Islands (U.S.),VIR,internet_users,NaN,NaN,NaN,0.940645283,2.801957634,4.647185664,6.948368986,9.245220221,11.07460593,13.81508054,18.37576604,27.49443238,27.42907299,27.37700879,27.34431967,27.33261054,27.33933584,27.36177742,27.39650968,31.22,35.6,40.5479,45.3,50.07,NaN
Virgin Islands (U.S.),VIR,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
West Bank and Gaza,WBG,GDP,NaN,NaN,NaN,8558333000,9881228000,10876624000,12971310000,15457640000,17682768000,17599488000,16855577000,16854492000,18014720000,19394816000,21694782000,21899046000,22628838000,23624190000,28636708000,33245863000,37466132000,43425690000,45038360000,45573906000,NaN
West Bank and Gaza,WBG,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.111306207,1.836854839,3.100092235,4.130616356,4.400904826,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67,NaN
West Bank and Gaza,WBG,unemployment,NaN,NaN,NaN,NaN,NaN,23.79999924,20.29999924,14.39999962,11.80000019,14.10000038,24.89999962,30.70000076,NaN,26.79999924,NaN,23.60000038,21.60000038,26,24.5,23.70000076,21,23,23.29999924,26.89999962,NaN
World,WLD,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
World,WLD,internet_users,NaN,NaN,0.253533376,0.449959638,0.782312674,1.334112339,2.052749045,3.156586186,4.654126336,6.770369523,8.095858937,10.58632719,12.28525223,14.18245532,15.79998197,17.61936381,20.55234505,23.2869563,25.80017676,29.19600651,31.82406187,35.14950461,37.99131625,40.68913661,NaN
World,WLD,unemployment,NaN,NaN,NaN,5.286844782,5.271560409,5.067068681,5.385320025,5.616599468,NaN,5.587714568,NaN,NaN,NaN,7.005014,6.081120559,6.445500836,5.899021468,6.017775418,7.108398657,6.036166919,6.773519963,5.961613122,5.802826118,5.626302223,NaN
"Yemen, Rep.",YEM,GDP,1.76132E+11,2.15692E+11,2.61059E+11,3.36514E+11,5.18252E+11,7.41667E+11,8.84192E+11,8.59104E+11,1.18986E+12,1.55837E+12,1.6621E+12,1.87801E+12,2.16061E+12,2.56349E+12,3.2085E+12,3.76004E+12,5.09991E+12,6.07227E+12,5.77292E+12,6.78681E+12,6.64466E+12,6.87525E+12,7.72626E+12,NaN,NaN
"Yemen, Rep.",YEM,internet_users,NaN,NaN,NaN,NaN,NaN,0.000621081,0.015025295,0.023323243,0.056628675,0.082500387,0.090802459,0.518796032,0.6047341,0.881222989,1.048597934,1.247824049,5.01,6.89,9.96,12.35,14.905,17.4465,20,22.55,NaN
"Yemen, Rep.",YEM,unemployment,NaN,NaN,NaN,8.300000191,NaN,NaN,NaN,NaN,11.5,NaN,NaN,NaN,NaN,16.20000076,16.10000038,15.69999981,15.30000019,15,14.60000038,17.79999924,NaN,NaN,NaN,NaN,NaN
Zambia,ZMB,GDP,218275800,569564000,1482122100,2447760000,3289686700,4345083200,5656664100,6587519600,8129497000,11201004800,14784761400,18447049600,23201878000,29729908100,37189302500,45964238300,56262974300,67088703200,77348348100,97215880000,1.15353E+11,1.2837E+11,1.44722E+11,1.66533E+11,NaN
Zambia,ZMB,internet_users,NaN,NaN,NaN,0.006776105,0.008783623,0.009069176,0.009329658,0.030226183,0.147053172,0.191071643,0.233129556,0.477750907,0.980483039,2.013549532,2.851752261,4.159913394,4.87,5.55,6.31,10,11.5,13.4682,15.4,17.34,NaN
Zambia,ZMB,unemployment,18.89999962,NaN,19.70000076,NaN,NaN,15.30000019,NaN,12,NaN,12.89999962,NaN,NaN,NaN,NaN,15.89999962,NaN,NaN,7.900000095,NaN,NaN,NaN,7.900000095,NaN,NaN,NaN
Zimbabwe,ZWE,GDP,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,8157077400,9422161302,10956226600,12392715462,13490227100,14196912535,NaN
Zimbabwe,ZWE,internet_users,NaN,NaN,NaN,0.00173928,0.00768354,0.016790484,0.033080327,0.081648476,0.161675528,0.401433535,0.799846046,3.994356135,6.394786458,6.564045027,8.015978089,9.791841502,10.85,11.4,11.36,11.5,15.7,17.09,18.5,19.89,NaN
Zimbabwe,ZWE,unemployment,NaN,NaN,NaN,5,NaN,NaN,6.900000095,NaN,6,NaN,NaN,NaN,NaN,4.199999809,NaN,NaN,NaN,NaN,NaN,NaN,5.400000095,11.10000038,NaN,11.30000019,NaN
